filename    token   category    next_token_is_end_of_para	next_token_is_end_of_text	begins_with_a_capital_letter	pos_-1	pos_-2	pos_-3	My_POS	pos_1	pos_2	pos_3	tokens_to_nearest_left_"	tokens_to_nearest_right_"	speech_word_in_(-5;5)_vicinity	speech_punctuation_in_(-5;5)_vicinity
some_file.xml	token213	0	1	0	1	N	V	R	R	D	P	P	20	2	0	1
some_file.xml	token214	2	1	1	1	N	V	A	D	N	V	V	11	12	1	1
some_file.xml	token215	2	1	0	1	D	D	D	P	D	A	A	22	5	0	0
some_file.xml	token216	0	0	1	1	D	R	V	V	A	P	D	4	12	0	0
some_file.xml	token217	1	0	1	1	D	A	P	V	P	P	A	15	20	0	1
some_file.xml	token218	2	1	1	0	R	N	R	R	R	R	R	4	1	1	0
some_file.xml	token219	2	1	0	0	A	R	P	P	R	N	D	27	11	0	1
some_file.xml	token220	1	0	1	0	V	V	N	P	R	P	A	4	27	0	1
some_file.xml	token221	0	0	1	0	R	A	R	D	R	V	D	16	6	1	1
some_file.xml	token222	1	0	1	1	P	R	N	D	A	P	R	2	13	1	0
some_file.xml	token223	2	0	0	1	V	V	P	V	N	R	D	27	18	0	1
some_file.xml	token224	0	0	1	0	P	V	V	D	N	D	D	9	27	0	1
some_file.xml	token225	1	1	0	0	R	N	P	A	R	A	R	5	19	0	1
some_file.xml	token226	2	0	0	1	V	R	P	A	P	R	A	12	17	0	0
some_file.xml	token227	0	1	1	1	P	D	R	V	A	V	V	2	10	1	1
some_file.xml	token228	0	1	1	0	D	V	P	V	V	V	N	12	16	1	1
some_file.xml	token229	1	0	1	1	D	N	D	A	R	P	V	20	3	0	0
some_file.xml	token230	2	0	0	1	N	R	R	A	R	R	P	8	18	1	1
some_file.xml	token231	2	0	1	1	D	V	A	D	V	V	R	10	13	0	1
some_file.xml	token232	1	0	1	0	N	P	D	N	D	R	P	10	27	1	0
some_file.xml	token233	2	1	0	1	A	N	R	R	N	R	R	3	21	1	1
some_file.xml	token234	1	1	0	0	R	D	N	P	V	R	P	19	6	1	0
some_file.xml	token235	1	1	0	0	D	D	D	R	D	P	P	26	1	0	0
some_file.xml	token236	2	1	1	1	A	P	D	V	P	N	D	1	15	0	1
some_file.xml	token237	2	0	0	0	P	P	D	A	D	P	D	9	13	0	1
some_file.xml	token238	0	0	1	1	R	V	V	R	P	N	R	8	18	0	1
some_file.xml	token239	1	1	1	1	R	N	P	R	D	V	P	4	6	1	1
some_file.xml	token240	2	1	0	0	P	V	P	R	R	R	P	1	26	0	0
some_file.xml	token241	0	1	1	0	R	R	N	V	D	R	A	15	23	0	0
some_file.xml	token242	2	0	1	0	P	A	R	V	P	D	D	2	15	0	0
some_file.xml	token243	0	1	0	0	A	N	P	R	N	N	R	16	3	1	0
some_file.xml	token244	0	1	1	0	N	A	R	V	P	A	N	14	23	0	0
some_file.xml	token245	0	1	1	0	P	P	A	V	R	P	D	13	2	1	0
some_file.xml	token246	1	1	1	1	D	A	R	R	N	N	N	2	16	0	0
some_file.xml	token247	2	0	0	0	R	V	V	A	D	V	A	15	8	0	1
some_file.xml	token248	1	0	1	1	N	R	N	V	P	V	V	3	12	1	0
some_file.xml	token249	1	0	0	1	D	P	A	V	R	R	R	8	10	0	0
some_file.xml	token250	2	1	1	1	V	R	P	R	R	A	D	2	5	1	0
some_file.xml	token251	2	1	1	1	V	D	R	R	N	D	R	18	7	1	0
some_file.xml	token252	0	0	0	1	A	N	N	N	R	R	A	7	21	0	1
some_file.xml	token253	0	0	0	0	V	N	R	D	A	D	P	4	21	1	0
some_file.xml	token254	2	1	1	1	R	N	P	V	V	D	P	3	5	0	1
some_file.xml	token255	1	1	0	0	D	V	N	R	R	N	A	7	17	0	0
some_file.xml	token256	1	1	0	0	A	V	R	D	R	A	N	16	5	1	1
some_file.xml	token257	0	1	1	1	A	D	N	D	P	D	R	17	26	0	0
some_file.xml	token258	0	1	0	1	V	P	N	R	D	V	A	21	4	0	0
some_file.xml	token259	0	0	1	0	N	P	P	A	P	A	N	20	17	1	0
some_file.xml	token260	2	0	1	0	R	P	R	A	D	A	R	13	11	1	0
some_file.xml	token261	1	1	1	0	R	D	D	P	V	R	A	22	17	1	1
some_file.xml	token262	1	1	0	0	R	R	R	A	V	R	D	4	1	1	1
some_file.xml	token263	2	0	0	0	R	P	A	R	V	D	D	4	17	0	0
some_file.xml	token264	2	0	0	0	V	R	D	V	V	D	A	17	15	0	1
some_file.xml	token265	0	1	0	1	A	V	N	R	D	V	V	0	24	0	0
some_file.xml	token266	2	1	1	1	V	V	P	P	P	A	A	5	22	1	0
some_file.xml	token267	0	1	1	1	A	A	V	N	R	A	P	14	8	1	1
some_file.xml	token268	0	1	0	1	V	P	D	P	D	V	P	21	17	0	0
some_file.xml	token269	1	0	0	1	N	A	D	V	D	P	V	16	22	1	1
some_file.xml	token270	0	0	1	1	P	P	P	P	P	A	D	19	8	1	1
some_file.xml	token271	0	0	0	1	P	A	V	D	R	A	N	3	13	0	1
some_file.xml	token272	0	1	0	1	R	V	V	R	V	R	N	9	2	0	0
some_file.xml	token273	1	0	1	0	P	R	A	D	N	R	P	17	27	1	1
some_file.xml	token274	2	1	0	1	D	V	A	R	N	V	R	16	25	1	0
some_file.xml	token275	2	1	0	0	V	A	R	A	N	A	P	14	15	0	1
some_file.xml	token276	1	1	0	1	V	A	P	A	R	R	R	6	7	1	1
some_file.xml	token277	0	1	1	1	V	D	P	R	P	N	A	19	2	1	1
some_file.xml	token278	1	0	1	0	D	D	P	N	N	N	D	0	26	1	0
some_file.xml	token279	2	1	1	0	N	P	N	A	P	A	P	4	2	0	0
some_file.xml	token280	1	0	0	1	D	V	N	P	R	A	A	23	2	1	0
some_file.xml	token281	1	1	0	1	V	V	A	V	D	A	N	20	6	1	1
some_file.xml	token282	2	1	1	0	V	R	D	V	A	V	V	19	6	0	1
some_file.xml	token283	0	1	1	1	D	P	R	P	N	P	N	26	18	1	0
some_file.xml	token284	1	1	0	0	D	V	A	N	D	V	N	23	13	0	1
some_file.xml	token285	1	1	1	1	V	D	D	V	D	A	V	13	10	0	1
some_file.xml	token286	2	1	0	1	D	A	D	D	V	A	A	7	5	1	1
some_file.xml	token287	1	0	0	1	N	R	V	V	D	R	A	27	12	1	1
some_file.xml	token288	2	1	0	1	V	N	D	R	P	D	N	20	5	0	1
some_file.xml	token289	0	1	1	1	P	D	D	R	P	R	V	24	1	1	1
some_file.xml	token290	1	1	1	0	N	P	A	D	N	V	V	21	4	0	1
some_file.xml	token291	0	1	0	1	R	A	D	R	P	P	D	12	12	0	0
some_file.xml	token292	1	0	0	0	R	D	R	V	D	D	V	23	22	0	0
some_file.xml	token293	1	1	0	1	D	N	R	D	A	N	P	24	14	1	1
some_file.xml	token294	0	1	1	0	A	A	P	R	A	A	N	9	20	1	0
some_file.xml	token295	0	0	0	0	V	R	R	R	R	P	R	24	0	0	0
some_file.xml	token296	0	1	1	1	V	R	V	V	P	V	A	1	25	1	0
some_file.xml	token297	2	0	0	0	N	P	A	N	P	D	N	9	10	0	1
some_file.xml	token298	0	1	1	1	P	P	P	D	R	V	A	0	20	0	0
some_file.xml	token299	2	1	1	0	A	P	A	V	P	A	D	21	14	1	1
some_file.xml	token300	2	0	1	0	R	P	R	R	N	A	P	5	16	0	1
some_file.xml	token301	1	0	1	1	N	D	A	N	D	A	R	18	27	0	1
some_file.xml	token302	0	0	0	0	N	D	R	A	A	V	D	9	11	0	1
some_file.xml	token303	0	0	1	1	V	V	A	R	D	R	R	3	24	0	0
some_file.xml	token304	0	1	0	1	D	R	R	A	A	A	A	8	6	0	0
some_file.xml	token305	2	1	0	1	D	A	R	R	A	D	P	2	0	1	0
some_file.xml	token306	2	1	1	1	R	V	N	V	V	D	R	27	25	1	1
some_file.xml	token307	0	1	0	0	R	R	V	A	N	R	N	2	8	1	1
some_file.xml	token308	2	0	0	1	D	R	D	N	R	P	D	2	21	0	0
some_file.xml	token309	0	0	1	0	A	N	V	P	D	D	V	16	4	0	0
some_file.xml	token310	1	1	0	1	V	V	D	N	A	D	P	11	22	0	0
some_file.xml	token311	2	1	1	0	V	P	V	V	N	R	A	0	20	1	0
some_file.xml	token312	0	0	1	0	R	N	R	A	N	R	N	3	27	1	0
some_file.xml	token313	0	0	0	1	R	A	A	N	V	D	R	19	15	0	0
some_file.xml	token314	1	0	1	1	R	D	R	V	P	P	N	15	25	0	0
some_file.xml	token315	0	0	1	1	V	D	D	N	A	D	P	10	1	0	0
some_file.xml	token316	2	0	0	1	A	A	V	P	D	A	P	25	22	1	1
some_file.xml	token317	2	1	1	1	R	P	N	V	R	N	D	5	4	1	1
some_file.xml	token318	1	1	1	1	R	N	A	D	N	P	P	11	10	0	1
some_file.xml	token319	2	0	0	0	V	D	N	P	A	V	R	8	19	1	0
some_file.xml	token320	0	1	0	1	R	V	R	V	R	D	V	2	14	1	1
some_file.xml	token321	1	1	0	1	P	V	V	R	N	D	R	18	10	1	1
some_file.xml	token322	1	1	1	1	N	A	R	V	N	A	R	21	0	1	1
some_file.xml	token323	2	1	1	0	R	P	N	V	A	R	R	0	17	0	1
some_file.xml	token324	0	0	0	1	R	N	V	R	P	D	R	16	0	1	0
some_file.xml	token325	0	1	1	1	V	R	R	P	V	R	V	0	13	0	1
some_file.xml	token326	2	1	0	0	A	D	V	N	R	V	A	6	25	0	1
some_file.xml	token327	2	0	0	0	D	N	A	R	R	A	N	19	27	0	0
some_file.xml	token328	1	1	1	1	R	A	P	P	N	D	N	3	16	0	1
some_file.xml	token329	1	0	0	0	V	R	N	N	D	N	A	11	2	0	0
some_file.xml	token330	2	1	0	1	A	N	V	D	A	N	R	17	5	0	1
some_file.xml	token331	0	0	0	0	V	D	R	P	A	R	A	18	22	0	0
some_file.xml	token332	0	0	0	0	P	P	A	V	N	D	R	10	26	1	0
some_file.xml	token333	0	1	0	0	A	V	V	A	R	V	N	27	12	1	0
some_file.xml	token334	0	1	1	0	R	D	V	D	R	N	P	26	25	0	1
some_file.xml	token335	1	0	0	1	D	P	R	R	P	D	R	2	21	0	0
some_file.xml	token336	2	0	1	1	A	A	P	V	R	P	D	2	6	0	1
some_file.xml	token337	2	0	0	0	P	D	D	N	V	A	N	24	15	1	1
some_file.xml	token338	1	0	0	0	P	D	V	N	D	R	N	1	10	1	0
some_file.xml	token339	2	1	1	1	P	V	P	A	A	R	R	11	13	1	0
some_file.xml	token340	1	0	1	0	D	V	N	N	D	V	A	8	6	1	1
some_file.xml	token341	2	0	1	1	N	D	D	V	D	A	P	6	3	0	0
some_file.xml	token342	1	1	1	1	P	N	A	P	V	R	D	8	14	1	0
